miRNA_ID,GSM2385148,GSM2385149,GSM2385150,GSM2385151,GSM2385152,GSM2385153,GSM2385154,GSM2385155,GSM2385156,GSM2385157,GSM2385158,GSM2385159,GSM2385160,GSM2385161,GSM2385162,GSM2385163,GSM2385164,GSM2385165,GSM2385166,GSM2385167,GSM2385168,GSM2385169,GSM2385170,GSM2385171,GSM2385172,GSM2385173,GSM2385174,GSM2385175,GSM2385176,GSM2385177,GSM2385178,GSM2385179,GSM2385180,GSM2385181,GSM2385182,GSM2385183,GSM2385184,GSM2385185,GSM2385186,GSM2385187,GSM2385188,GSM2385189,GSM2385190,GSM2385191,GSM2385192,GSM2385193,GSM2385194,GSM2385195,GSM2385196,GSM2385197,GSM2385198,GSM2385199,GSM2385200,GSM2385201,GSM2385202,GSM2385203,GSM2385204,GSM2385205,GSM2385206,GSM2385207
hsa-miR-378i,105.304,130.2845,52.461,73.2935,141.2365,257.0045,119.10050000000001,78.12,58.3455,127.9435,88.019,102.84200000000001,50.678999999999995,56.919500000000006,30.228500000000004,149.2205,66.9515,69.925,111.6445,75.811,92.3125,112.732,143.3625,21.5305,77.283,53.279999999999994,80.964,30.809499999999996,53.399,29.7815,78.342,78.306,47.652499999999996,78.022,102.366,182.8935,71.14099999999999,111.0885,185.16199999999998,167.84,58.302499999999995,26.0375,154.352,103.7165,168.586,65.84549999999999,200.1145,54.330999999999996,20.298499999999997,137.7465,131.724,104.43199999999999,56.35850000000001,94.74,38.056,150.3845,256.954,81.1255,73.9525,104.67049999999999
hsa-miR-378j,-6.471500000000001,-2.0785,-2.082,-3.2225,-1.7495,-1.3980000000000001,-2.052,-1.1084999999999998,-6.1259999999999994,-8.2795,-4.5995,-0.5210000000000001,-3.6270000000000002,1.2520000000000002,-4.51,-3.5269999999999997,-2.2615,-4.384,-10.197,-3.2145,-3.71,-17.3295,-2.991,-3.9455,-3.0695,-7.638,-3.8240000000000003,-3.031,-3.5465000000000004,-5.0355,-3.8229999999999995,-3.064,-10.8375,-4.0765,-3.839,-3.7165,-5.997999999999999,-2.7035,-0.23700000000000002,-1.8884999999999998,-3.5965000000000003,-2.177,-4.994,-1.1915,-1.904,-1.9385,-1.4455,-2.9684999999999997,-3.5155000000000003,-3.2894999999999994,-2.075,-3.6585,-2.0365,-2.962,-3.7699999999999996,-3.064,-2.4619999999999997,-0.236,-1.985,-2.4245
hsa-miR-379-3p,-1.9600000000000002,-0.8719999999999999,4.048,-1.2095,-1.845,-1.4449999999999998,-0.6970000000000001,-2.016,-0.9815000000000002,-2.9445,-2.8385000000000002,-2.3335,-3.6744999999999997,2.19,-1.4995,-1.7920000000000003,-2.5245,-1.499,25.7555,-2.8114999999999997,-3.3329999999999997,-4.4445,-2.0385,-2.9295,-1.6605,-1.2595,-2.786,-2.8175,-1.8305,-4.3225,-3.7075000000000005,-1.4095,-1.5070000000000001,-2.1559999999999997,-1.9235,-2.4425,-3.057,-2.679,-2.0315,-1.9335,-2.7049999999999996,-2.4699999999999998,-1.4975,-2.3405,-0.8215,-1.025,-0.5915,-2.353,-2.727,-1.081,-2.568,-2.52,-1.7675,-2.767,-1.7744999999999997,-3.2159999999999997,-3.5635,0.192,-1.9665,14.3875
hsa-miR-379-5p,-6.374499999999999,-2.616,-3.1254999999999997,-3.4519999999999995,-2.2039999999999997,7.014,-3.1390000000000002,-3.4225000000000003,-4.4045000000000005,-7.6834999999999996,-5.468,-2.5774999999999997,-4.871,-1.7830000000000001,-4.011,-1.9,-3.803,-3.6734999999999998,-9.727500000000001,-5.159000000000001,-4.1240000000000006,-12.539,-3.5375,-4.821,-1.8794999999999997,-8.337,-2.9125,-5.7829999999999995,-2.8125,-5.8695,-3.4339999999999997,-2.3375,-7.031999999999999,-3.2600000000000002,-3.1079999999999997,-3.5140000000000002,-4.2775,0.27,-1.563,-1.479,-3.6595,-3.1165,-2.197,-3.1375,-1.506,-1.362,-2.5115,-3.8015,-3.3715,-1.1445,-2.0865,-2.8459999999999996,-3.607,-3.4115,-3.1879999999999997,-3.536,-3.588,-0.749,-2.3765,-2.988
hsa-miR-380-3p,2.631,5.1525,3.8055,2.056,4.6515,20.808500000000002,4.9915,5.6115,2.759,2.085,2.916,4.085,4.475499999999999,5.277,5.329,4.493,5.460500000000001,4.987,2.1915,5.9545,3.7314999999999996,-2.843,4.073,5.441000000000001,3.9615,2.73,4.4615,4.119,5.3995,2.6535,5.134,6.6975,1.561,4.4085,3.812,3.3310000000000004,4.149,5.7045,5.2005,3.8055,4.865,4.32,4.0565,4.3125,4.808,3.411,5.1579999999999995,3.4839999999999995,3.9285000000000005,5.9495,4.192,3.893,3.065,5.102,6.1985,4.8549999999999995,4.1795,5.1605,6.0405,4.3149999999999995
hsa-miR-380-5p,-9.0625,-4.8665,-4.672,-5.8975,-4.1115,-5.7844999999999995,-4.29,-6.1705,-6.908500000000001,-8.8505,-6.311999999999999,-4.744,-7.3420000000000005,-4.3445,-6.3469999999999995,-5.689,-4.932,-6.586,-11.397,-7.372,-6.18,-15.248,-5.0785,-6.672,-5.1775,-9.5405,-6.896000000000001,-6.0009999999999994,-6.199,-7.304,-6.503,-4.5525,-9.965,-6.2255,-5.9955,-7.279999999999999,-7.521000000000001,-5.159000000000001,-3.6215,-3.3810000000000002,-5.3795,-4.51,-6.8725,-4.4835,-4.651999999999999,-1.4675,-4.0445,-4.686999999999999,-6.085500000000001,-5.2385,-4.093,-3.8265000000000002,-4.983,-5.4445,-6.021,-7.1245,-7.102500000000001,-2.56,-6.1835,-5.6825
hsa-miR-381-3p,3.032,-1.0645,-0.08750000000000005,-0.663,-0.8715000000000002,12.200500000000002,-1.764,-1.7445,-0.32600000000000007,2.2065,0.26800000000000007,-1.9565000000000001,-1.3275000000000001,0.913,-2.5855,-2.3805,-0.12299999999999993,-0.008499999999999952,-0.020999999999999918,-2.941,-2.4335,2.258,0.29000000000000004,-2.7670000000000003,-1.363,0.5894999999999999,0.1774999999999999,-2.136,-0.5894999999999999,-3.3880000000000003,-1.7114999999999998,-0.7785,3.1580000000000004,-1.8519999999999999,-3.0505000000000004,-1.115,1.4955000000000003,-0.2620000000000001,-1.636,1.8415000000000004,-0.6675,-2.4005,0.9535,-1.9330000000000003,0.15250000000000002,-0.7809999999999999,-2.306,-1.4465,-3.7670000000000003,-0.685,16.904000000000003,-0.891,-2.2545,0.7970000000000003,1.8239999999999998,-2.334,-2.112,-0.044,1.841,-2.461
hsa-miR-381-5p,0.8154999999999999,1.8565,1.449,2.6550000000000002,-0.014500000000000023,10.816999999999998,2.0245,2.185,1.6010000000000002,4.122999999999999,0.24300000000000005,0.5045,0.11849999999999997,1.258,0.22449999999999992,0.04849999999999998,2.0565,1.6875,3.342,-0.5375,1.0514999999999999,3.6625,3.6090000000000004,0.44499999999999995,2.0145,4.3075,1.921,0.016500000000000025,0.944,-0.759,1.7675,0.89,6.5280000000000005,1.2165000000000001,0.9640000000000001,-0.6569999999999999,3.4765,1.6330000000000002,2.5469999999999997,0.8275,2.7285,0.053000000000000026,1.442,1.308,3.5159999999999996,1.5665,1.325,1.8984999999999999,0.605,2.2125,2.058,2.0955,0.6209999999999999,0.788,3.8545000000000003,1.67,1.812,2.822,2.6574999999999998,0.8474999999999999
hsa-miR-382-3p,-5.8805,-1.2485,-3.6369999999999996,-3.8590000000000004,-4.0385,-1.7785,-2.598,-3.024,-4.5595,-6.74,-5.91,-2.649,-4.5725,-0.4630000000000001,-4.535,-3.593,-3.4,-4.2895,-7.8265,-4.4255,-4.1415,-10.483,-4.762,-5.008,-3.0265,-6.5435,-5.691000000000001,-4.697,-3.6085000000000003,-5.2865,-4.0585,-2.8365,-8.827,-3.6685000000000003,-3.8625,-3.045,-5.399,-1.551,-2.8579999999999997,-2.341,-1.7365000000000002,-2.726,-4.889,-2.09,-2.1985,-2.1465,-1.5515,-3.568,-5.3965,-2.0655,-3.8485,-2.9885,-2.8880000000000003,-4.446,-3.1145,-4.4405,-3.255,-2.0149999999999997,-5.5395,-3.6719999999999997
hsa-miR-382-5p,-0.5945,1.8719999999999999,-0.9644999999999999,-0.35250000000000004,2.936,6.382,1.827,2.7720000000000002,-1.287,0.8095000000000001,-0.9025000000000001,0.69,-1.0675000000000001,2.8605,-1.355,0.26699999999999996,0.8355,0.6575,-3.444,-0.2755,-2.5789999999999997,-3.4605000000000006,1.2,-2.1395,0.2205,-2.9315,-1.2724999999999997,-0.2885000000000001,-0.5125,-3.02,-1.8615,-0.12400000000000003,-0.9355,-1.8190000000000002,-1.577,-1.0070000000000001,1.8425,1.7905000000000002,1.293,1.936,-0.8835000000000001,-0.9209999999999999,5.599,-0.20400000000000001,1.325,-0.025499999999999957,-0.18999999999999997,-0.7374999999999999,-1.8575,1.4845000000000002,-0.3565,-0.23899999999999996,-1.3975,-1.3504999999999998,1.2415,1.4585,3.6774999999999998,0.876,2.9535,-0.30999999999999994
hsa-miR-383-3p,-5.3515,-4.2005,-5.661,-5.1575,-4.6365,-2.2905000000000006,-5.057,-5.7705,-6.3759999999999994,-5.3975,-6.773000000000001,-4.107,-6.7525,-3.2135,-6.8925,-4.817,-4.467499999999999,-5.6345,-7.2295,-6.1985,-5.8675,-5.843500000000001,-4.723,-6.528499999999999,-4.4255,-5.3,-6.0225,-5.7509999999999994,-3.832,-7.007,-7.87,-5.6135,-3.0275,-6.8694999999999995,-6.074,-5.2965,-5.695,-4.295,-4.0495,-6.0735,-5.2075000000000005,-4.6655,-5.5295000000000005,-4.899,-2.7785,-3.1195,-4.6205,-6.2405,-6.948,-5.3305,-4.8155,-5.784000000000001,-5.827,-6.235,-4.947,-6.900499999999999,-6.731,-3.1035,-5.1305,-6.757
hsa-miR-383-5p,-5.7305,-1.6715,-2.243,-3.271,-1.8844999999999998,11.5945,-0.8130000000000001,-2.3505,-3.9534999999999996,-8.831999999999999,-2.6414999999999997,-0.5855,-2.5100000000000002,-0.8585,-2.035,-1.684,-2.51,-2.053,-9.2905,-2.947,-2.0305,-12.523,-2.5300000000000002,-2.8425000000000002,0.3595000000000001,-6.591500000000001,-1.625,-2.7295000000000003,-2.8655,-4.0655,-2.5620000000000003,-2.415,-8.4615,-1.036,-3.2575000000000003,-3.7954999999999997,-5.077,-1.2195,-0.7135,-2.5115,-2.4234999999999998,-1.068,-2.2195,-0.7469999999999999,-0.41050000000000003,-0.8859999999999999,-1.4645,-0.8554999999999999,-2.726,-2.1055,-1.2785,-2.877,-1.9625,-3.2145,-2.9170000000000003,-0.31450000000000006,-1.238,-1.0225,-0.917,9.6535
hsa-miR-384,-1.2955,1.9300000000000002,2.5125,1.4895,2.6390000000000002,19.0625,3.1975000000000002,3.048,0.15399999999999997,-3.3050000000000006,2.0765000000000002,2.8280000000000003,2.3305,3.65,1.548,2.097,1.8235,0.8564999999999999,-3.4234999999999998,1.3465,1.8704999999999998,-8.7705,0.542,1.92,2.3525,-4.232,3.478,2.2994999999999997,1.6735,1.6004999999999998,1.343,3.2104999999999997,-7.0735,2.306,2.184,2.6485,1.183,5.869,4.354,1.1954999999999998,2.7779999999999996,1.7805,1.825,1.3205,3.825,3.433,2.5175,3.4485,1.9225,3.4775,3.2090000000000005,2.782,0.9305,2.3545000000000003,0.656,2.5145000000000004,2.5300000000000002,3.2049999999999996,1.0455,3.478
hsa-miR-3907,-2.7984999999999998,4.057,-4.688000000000001,-3.2575000000000003,-1.1644999999999999,2.016,-3.46,-4.695,-4.545,-3.793,-6.369,-5.871499999999999,-5.88,-1.86,-7.8469999999999995,-6.907500000000001,-0.246,-3.0524999999999998,-3.9655,-8.472,-5.674,1.1155,-2.2125,-7.4325,-4.391,-4.7635,-5.037,-6.519,-3.1109999999999998,-9.6045,-4.5985,-2.821,1.9,-1.2175,-2.3285,-0.7485,-1.155,-0.9715,7.858,0.16049999999999995,-5.971,-3.851,-3.5244999999999997,0.587,2.274,-3.1574999999999998,4.068,-3.8905000000000003,-8.7165,-2.224,-3.7954999999999997,-2.7805,-6.025,-5.824,-0.9404999999999999,-6.987,-5.319,-3.1350000000000002,-3.3920000000000003,-6.7005
hsa-miR-3908,-2.1815,0.4295,0.5255,-1.516,1.6995,10.181000000000001,0.9594999999999999,0.1895,-1.98,-4.348999999999999,0.06300000000000003,0.38050000000000006,-0.774,1.322,1.1724999999999999,0.7695,0.43800000000000006,0.028500000000000015,-4.589,0.466,-0.327,-11.067499999999999,-0.19100000000000006,0.23200000000000004,1.307,-4.8645000000000005,1.0870000000000002,-0.601,0.267,-0.3484999999999999,-1.5255,0.5565,-6.3340000000000005,0.8085000000000001,-0.28600000000000003,-0.7529999999999999,-2.894,1.675,69.74199999999999,1.078,2.6719999999999997,0.43599999999999994,-1.205,1.489,1.2695,1.412,1.0265,1.416,-0.027000000000000045,0.4145,1.157,-0.594,0.8885,-0.6839999999999999,-2.0425,0.03649999999999992,1.1035,1.875,-0.49899999999999994,2.6485
hsa-miR-3909,-8.43,-5.1335,-5.0235,1793.0550000000003,-5.523000000000001,-3.1034999999999995,-4.9704999999999995,-6.4965,-6.111,-8.741,-7.9905,-5.9635,-7.3870000000000005,-3.7445,-5.8155,-5.179,-6.941,-5.775499999999999,-8.496500000000001,-7.0045,-6.3935,-10.422,-4.491,-7.2535,-4.751,-8.954,-7.106,-7.218500000000001,-7.150499999999999,-7.4215,-6.9545,-6.9735,-7.270999999999999,-6.703,-6.3695,-7.037000000000001,-8.9885,-5.794,-4.363,-6.5595,-6.6290000000000004,-4.432499999999999,-7.3715,-5.9775,-4.018,-3.847,-5.287,-6.9875,-7.2035,-7.0344999999999995,-5.636,-5.422,-5.3845,-6.397,-5.6695,-6.7125,-7.0175,-5.0845,-4.3335,-5.9525
hsa-miR-3910,-8.928,-3.2689999999999997,-3.8385,-4.1435,-3.4995,-1.5359999999999998,-3.5275,-4.5665,-5.244,-10.4255,-5.1450000000000005,-4.072,-5.702,1.1864999999999999,-5.9135,-4.756,-4.229,-4.3865,-12.131,-4.2085,-2.852,-16.667,-4.6635,-5.3055,-3.607,-9.6115,-4.3825,-3.9795000000000003,-3.5020000000000002,-5.662000000000001,-4.1545000000000005,-4.0155,-12.044,-3.4655,-3.569,-4.5675,-6.444,-4.2365,-2.1175,-3.6105000000000005,-5.235,-3.7924999999999995,-5.3325000000000005,-3.3485,-2.995,-3.2175,-2.7455,-3.5955,-5.1045,-3.247,-2.2145,-2.6704999999999997,-4.735,-3.5735,-5.951,-4.591,-4.1455,-2.022,-4.2345,-3.5415
hsa-miR-3911,-3.6335,0.26250000000000007,-2.602,-2.257,0.66,5.716,0.198,1.478,-3.9314999999999998,-3.145,-4.6445,-0.6755000000000001,-2.8890000000000002,0.48699999999999993,-3.6174999999999997,-2.6635,-1.673,-0.932,-7.476999999999999,-3.403,-2.3274999999999997,-7.8705,-2.415,-6.085,1.636,-2.1275,-3.1245000000000003,-5.765,-2.872,-6.459999999999999,-3.687,-1.0225,-5.5415,-2.352,-1.4600000000000002,-0.7895,-2.8585000000000003,-0.02350000000000001,2.8685,7.918000000000001,-2.4495,-0.48950000000000005,-2.434,-1.491,-0.9705,-1.734,1.3615,-2.032,-4.532500000000001,-2.1685000000000003,-0.541,4.0655,-2.2915,-3.061,-3.0595,0.09300000000000004,2.008,-1.4255,-2.1265,-3.6630000000000003
hsa-miR-3912-3p,-4.4085,0.9380000000000001,1.051,-2.4210000000000003,0.8640000000000001,14.606,-0.875,0.21400000000000005,-2.147,-8.743,-0.512,-0.7135,-0.446,2.0715,1.186,-0.22200000000000006,0.06250000000000003,0.8085000000000001,-10.437999999999999,0.2995,0.7455,-13.8245,-2.0575,-1.2985000000000002,4.076,-8.231,0.6995000000000001,0.09849999999999995,0.04250000000000007,-1.114,-1.4825,-0.4995,-11.114,-2.0115,-1.3199999999999998,-0.808,-4.705,1.0835,0.7604999999999998,0.19750000000000006,0.6539999999999999,0.14599999999999996,-2.8884999999999996,0.26749999999999996,1.5295,0.9095000000000001,1.1860000000000002,0.15,-1.035,0.9170000000000001,0.9620000000000001,1.0514999999999999,-1.067,-1.034,-1.9144999999999999,-0.8895,0.7715000000000001,0.2755,-0.7539999999999999,-0.20549999999999996
hsa-miR-3912-5p,2.5814999999999997,5.9405,4.568,3.592,4.8345,10.7815,6.011,5.133,2.8114999999999997,0.18650000000000003,6.236,4.3715,3.8770000000000002,6.7010000000000005,7.863000000000001,5.1895,3.9295,4.249,-1.0305,6.565,4.3774999999999995,-2.8655,4.924,2.727,4.6585,1.4535,4.3020000000000005,5.1055,4.2585,3.1955,3.7725,5.2275,0.077,6.656499999999999,4.6195,4.7305,2.0185,5.5975,5.8795,3.2135,6.0,4.7535,5.5975,6.1035,4.2265,4.096,4.203,5.082,4.8245000000000005,7.796000000000001,4.599,4.859,4.745,3.9480000000000004,4.5845,6.5595,3.8954999999999997,6.1765,3.165,6.984
hsa-miR-3913-3p,-4.878,-1.5985,-2.141,-3.0805,-1.02,-0.8795000000000002,-1.494,-1.7134999999999998,-1.9614999999999998,-6.726000000000001,-3.6595,3.7025000000000006,-3.7439999999999998,-1.5299999999999998,-2.7415,-3.2335000000000003,-1.0635,-2.475,-6.304,-3.4155,-2.6555,-9.810500000000001,-2.5775,-3.0965,-1.141,-4.57,-3.721,-1.387,-3.7344999999999997,-5.1415,-4.0375,-2.56,-5.819,-1.4175,-2.9085,-0.993,-4.648999999999999,-1.8935000000000002,1.4280000000000002,-2.5505,-1.9529999999999998,-1.557,-4.2635,-1.264,-2.1265,0.08250000000000006,-0.5245,-3.0940000000000003,-2.815,-1.798,-1.2315,-3.247,-4.0235,-2.606,-1.4545,2.3749999999999996,-2.184,-0.7115,7.646000000000001,-2.293
hsa-miR-3913-5p,-2.7625,-1.0130000000000001,-0.8625,-1.0275,-1.067,12.5135,1.017,-0.377,-2.416,-3.9685,-0.8135,-0.010500000000000042,-2.0095,1.0735,-0.5399999999999999,1.0685,-0.7525000000000001,-1.5815,-4.414499999999999,-1.0465,-1.8525000000000003,-6.8845,-0.39350000000000007,-1.754,-0.5574999999999999,-3.6399999999999997,-0.9535,-0.9065000000000001,-1.2005,-2.096,-0.009499999999999991,0.45649999999999996,-5.031499999999999,-1.117,-1.316,-2.0375,-2.45,0.06349999999999997,1.292,-0.4835,-0.952,-0.7609999999999999,-1.074,-0.075,-1.159,-0.2789999999999999,-0.19450000000000003,-0.7745000000000001,-0.484,2.4575,-0.409,-0.7815000000000001,-0.7344999999999999,-1.343,-2.1585,-0.8625,-0.33,0.344,-1.144,-0.45699999999999996
hsa-miR-3914,-10.5975,-4.156000000000001,-4.9945,-6.1875,-4.398000000000001,2.0364999999999993,-3.3485,-4.5035,-8.039,-14.442000000000002,-7.2955,-3.7939999999999996,-7.015000000000001,-2.3995,-6.009,-5.401999999999999,-5.567,-4.8675,-15.306000000000001,-5.6635,-6.152,-21.631,-6.719499999999999,-5.8515,-2.9170000000000003,-12.991499999999998,-7.5840000000000005,-5.963,-5.568,-6.773999999999999,-5.1155,-4.2655,-15.6885,-3.131,-5.131,-5.031499999999999,-9.022499999999999,-3.684,-2.274,-4.5595,-5.621,-3.5464999999999995,-6.414499999999999,-2.208,-3.7310000000000003,-2.928,-4.326,-4.522,-6.499,-4.1005,-2.2800000000000002,-2.0875,-5.7655,-3.3485,-8.0315,-6.781000000000001,-6.257,-2.528,-5.648,-5.982
hsa-miR-3915,-5.444,-0.4835,-0.04200000000000002,-2.523,0.44300000000000006,9.4085,0.5215,-0.16449999999999992,-4.078,-8.3905,-1.9135000000000002,0.399,0.14250000000000007,0.924,-0.945,0.2865,-0.7655000000000001,-0.3415,-8.452,-1.4255,-0.8545,-15.972,-0.26949999999999996,-0.7374999999999999,-0.5225,-7.655499999999999,-1.3365,-1.6515,-0.6885,-1.6605,-1.1629999999999998,0.4335000000000001,-10.857,-0.6795,-0.13299999999999995,-1.046,-2.8155,1.2895,1.4125,-0.05649999999999998,0.028499999999999987,0.48200000000000004,-1.7165,1.3880000000000001,0.2830000000000001,0.06399999999999997,1.133,-0.05850000000000002,-2.2169999999999996,0.5719999999999998,1.214,-0.312,-0.5265000000000001,-0.4034999999999999,-4.9305,-1.9,0.19150000000000003,3.1195,-1.591,-0.6319999999999999
hsa-miR-3916,-3.6795,0.10099999999999994,-0.746,-0.3255,2.2,9.2235,-0.08799999999999997,-1.0765,-1.9060000000000001,-4.1605,-2.298,-1.4575,-2.1625,0.5930000000000001,0.44600000000000006,0.3985000000000001,0.0035000000000000144,-1.121,-4.956,-1.906,-0.572,-9.5315,0.12349999999999997,-1.1095000000000002,-0.8785000000000001,-4.3505,-1.1305,-1.488,-1.4395,-2.593,-2.207,-0.5850000000000001,-3.8630000000000004,-2.1895,-2.936,-1.5400000000000003,-2.758,-1.3365,-0.009500000000000019,0.09749999999999999,-1.0050000000000001,-1.597,-1.3945,-0.8455,-0.5249999999999999,-0.23900000000000002,1.0070000000000001,-1.193,-1.0394999999999999,-1.1465,-1.4535,-1.524,-1.597,-2.4955000000000003,-2.8630000000000004,-1.067,-0.34650000000000003,1.2280000000000002,-0.37099999999999994,-0.14300000000000002
hsa-miR-3917,-3.4564999999999997,-0.9754999999999999,-2.8415,-4.425,0.36449999999999994,-2.7395000000000005,-1.05,0.07699999999999996,-2.976,-5.8774999999999995,-2.0364999999999998,-2.8075,-5.0465,-1.9505,-4.474,-3.441,-2.505,-0.984,-5.7105,-3.219,-3.7590000000000003,-5.8885,-2.754,-5.2685,-2.822,-4.6075,0.4034999999999999,-5.0649999999999995,-2.4145,-7.024500000000001,-5.4455,-2.0220000000000002,-3.4379999999999997,-3.386,-3.7275,-4.59,-4.64,-3.2075000000000005,-0.798,1.873,-3.7685000000000004,-2.721,-3.9595,-1.199,-1.6675,-2.5085,-2.4050000000000002,-4.4415,-4.8345,-2.5135,-3.6055,0.9315,-4.701,-3.313,-3.4975,-2.2515,-3.072,-2.4535,-1.6445,-4.5265
hsa-miR-3918,-10.597,-6.824,-6.6895,-7.6935,-6.3095,-7.1205,-5.5005,-5.922,-8.678,-13.113999999999999,-9.175,-6.26,-9.0705,-3.3274999999999997,-8.004000000000001,-7.269500000000001,-6.474500000000001,-7.531499999999999,-14.074000000000002,-9.0235,-7.2095,-18.654,-8.312000000000001,-8.1395,-3.1505,-12.4475,-8.5515,-7.909000000000001,-6.571000000000001,-9.555,-8.577,-7.1375,-13.021,-7.7905,-7.998,-8.176,-9.310500000000001,-5.819,-3.5454999999999997,-5.5075,-7.150499999999999,-4.923,-7.9959999999999996,-6.7075000000000005,-6.086,-4.2,-5.138,-7.918000000000001,-6.4285,-8.1375,-6.177,-6.295,-6.577500000000001,-6.2315,-8.9145,-8.363,-7.87,-4.898000000000001,-7.746,-6.677
hsa-miR-3919,-10.264,-4.8134999999999994,-3.967,-7.1105,-3.939,-3.7015000000000002,-3.646,-4.660500000000001,-5.3345,-15.187999999999999,-6.082,-5.464,-6.1065,-3.1265,-5.016,-5.71,-5.531000000000001,-5.8454999999999995,-13.919,-5.904999999999999,-4.9565,-17.4685,-5.462000000000001,-6.026,-4.1215,-12.9235,-7.6290000000000004,-5.4719999999999995,-5.327,-7.8950000000000005,-5.3845,-2.819,-15.8445,-4.042,-3.7945,-5.7415,1.4895,-2.5540000000000003,-3.8225000000000002,-3.4530000000000003,-5.044,-4.05,-7.2375,-3.614,-2.4739999999999998,-3.9345,-3.1445,-5.693,-5.5344999999999995,-5.0840000000000005,-3.3270000000000004,-4.1455,-4.322,-4.1065,-8.4295,-5.9479999999999995,-5.192,-3.0,-2.2215,-6.118
hsa-miR-3920,3.553,5.0095,4.843,3.8910000000000005,4.7165,13.745,3.903,6.4215,4.57,2.659,5.2225,4.669,4.328,5.458,5.437,4.9079999999999995,4.1615,5.649500000000001,3.7295000000000003,7.394500000000001,4.12,2.773,5.2125,4.1049999999999995,4.025,3.7415,6.548,5.8165,5.8765,4.716,5.265,8.701,3.0575,5.5985,6.0555,4.279999999999999,5.32,4.4725,5.9785,4.1805,4.614,2.448,3.85,5.4174999999999995,5.8315,3.339,4.8915,4.36,4.6305,6.3545,5.3854999999999995,6.4345,3.873,3.9534999999999996,5.172,5.256,5.388,6.229,6.0445,6.0280000000000005
hsa-miR-3921,-1.3955,-0.82,-1.0425,0.858,-0.9775,9.6425,-1.117,0.49349999999999994,-1.8010000000000002,2.681,-2.626,-1.218,-2.112,0.6955000000000001,-0.6769999999999999,-0.711,-1.3995,-0.11249999999999996,0.8089999999999999,-2.2030000000000003,-1.4035,1.137,-0.437,-2.5505,-0.709,1.3245,-1.8364999999999998,-2.6555,-0.43150000000000005,-2.6715,-2.0635000000000003,-1.5055,3.2230000000000003,-0.1255,-1.6320000000000001,-2.5309999999999997,-0.348,-0.061999999999999965,-2.649,-1.1435,-1.595,-1.6245,-0.828,-1.4565,-1.3785,0.19449999999999998,-0.7,-1.1255,-2.5829999999999997,-0.7275,-1.262,-2.613,-2.1275,-1.6330000000000002,0.9405000000000001,-2.464,-0.8030000000000002,-0.13299999999999995,-0.2625,-1.9035
hsa-miR-3922-3p,1.9289999999999998,0.633,0.15300000000000002,1.1925000000000001,-0.09399999999999994,2.5135,0.1815,0.9315,0.946,7.677,-1.276,1.919,0.678,1.443,-0.7155000000000001,-0.312,3.5534999999999997,1.86,5.056,0.23500000000000001,-0.663,11.9915,3.249,0.20299999999999993,1.024,6.606,0.943,-0.25199999999999995,2.488,-1.402,-1.373,-0.37150000000000005,8.841,-0.4990000000000001,-1.202,-1.1184999999999998,2.903,-0.396,0.37550000000000006,0.13799999999999998,0.594,-0.7705,0.568,-0.41849999999999987,0.2455,0.33799999999999997,0.017500000000000075,-1.4224999999999999,-0.8965,0.08199999999999999,-0.44899999999999995,0.41450000000000004,-0.6245,-0.01649999999999995,2.0185,-0.7140000000000001,1.3755000000000002,0.6305,0.3095,0.16399999999999992
hsa-miR-3922-5p,-7.7844999999999995,-5.654999999999999,-6.897,-6.004,-5.01,1.8795000000000006,-5.6455,-6.737,-7.409999999999999,-4.767,-7.652500000000001,-5.144,-8.205499999999999,-3.9935,-7.545,-8.075,-5.8285,-6.855499999999999,-7.9015,-8.971,-6.8925,-8.9095,-5.342499999999999,-7.6275,-6.3015,-6.784000000000001,-7.590000000000001,-8.245999999999999,-5.3715,-9.8925,-6.7905,-6.527500000000001,-3.225,-7.3325000000000005,-5.4399999999999995,-6.6754999999999995,-6.977500000000001,-5.46,-5.3134999999999994,-5.5424999999999995,-7.667,-5.4045000000000005,-6.517,-5.5395,-4.5415,-2.98,-6.0475,-7.538500000000001,-7.855500000000001,-5.561,-6.411,-5.5275,-6.983500000000001,-7.0665000000000004,-3.7295000000000003,-8.77,-7.852500000000001,-4.099,-5.9505,-7.600499999999999
